restaurant_id,city_id,name,international_phone_number,formatted_address,latitude,longitude
1144,2,Moonshadows,3104563010,"20356 Pacific Coast Hwy, Malibu, CA 90265, USA",34.0374873,-118.618639
1145,2,Morton's The Steakhouse,8182380424,"3400 W Olive Ave, Burbank, CA 91505, USA",34.1539112,-118.3369059
1146,2,Mr. Chow,3102789911,"344 N Camden Dr, Beverly Hills, CA 90210, USA",34.0681042,-118.4032343
1147,2,Mulberry Street Pizzeria,3102478100,"240 S Beverly Dr, Beverly Hills, CA 90212, USA",34.0634695,-118.398777
1148,2,Nate 'n Al,3102740101,"414 N Beverly Dr, Beverly Hills, CA 90210, USA",34.0704481,-118.4020427
1149,2,Neptune's Net,3104573095,"42505 Pacific Coast Hwy, Malibu, CA 90265, USA",34.053208,-118.96244
1150,2,Octopus,8185566622,"227 E Palm Ave, Burbank, CA 91502, USA",34.1828628,-118.3103357
1151,2,Olive & Thyme,8185571560,"3821 W Riverside Dr, Burbank, CA 91505, USA",34.1525862,-118.3417048
1152,2,Olive Garden Italian Restaurant,8185593640,"R6, 1741 N Victory Pl, Burbank, CA 91504, USA",34.1906312,-118.32902
1153,2,Duck Dive,3105892200,"29169 Heathercliff Rd #102, Malibu, CA 90265, USA",34.0215483,-118.8093774
1154,2,Ollo,3103171444,"23750 Pacific Coast Hwy, Malibu, CA 90265, USA",34.0339841,-118.6928961
1155,2,The Palm,3105508811,"267 N Canon Dr, Beverly Hills, CA 90210, USA",34.0688463,-118.3995601
1156,2,Panini Cafe,3102478300,"9601 N Santa Monica Blvd, Beverly Hills, CA 90210, USA",34.0699188,-118.4056402
1157,2,Paradise Cove Beach Cafe,3104572503,"28128 Pacific Coast Hwy, Malibu, CA 90265, USA",34.0202719,-118.7871826
1158,2,Coast,3105871707,"1 Pico Blvd, Santa Monica, CA 90405, USA",34.006654,-118.491769
1159,2,Poquito Mas,8185632252,"2635 W Olive Ave, Burbank, CA 91505, USA",34.1599052,-118.3311579
1160,2,Mr. Chow - Malibu,3104567600,"3835 Cross Creek Rd, Malibu, CA 90265, USA",34.0355673,-118.6872261
1161,2,R + D Kitchen,3103953314,"1323 Montana Ave, Santa Monica, CA 90403, USA",34.0320914,-118.4957843
1162,2,Ribs USA,8188418872,"2711 W Olive Ave, Burbank, CA 91505, USA",34.159491,-118.331667
1163,2,Rico's Pizza,8188469690,"332 S Glenoaks Blvd, Burbank, CA 91502, USA",34.1815015,-118.3035479
1164,2,Sushi Roku,3104584771,"1401 Ocean Ave, Santa Monica, CA 90401, USA",34.0140628,-118.4974358
1165,2,Rocky's Fish & Poultry,8188421986,"1212 N San Fernando Blvd, Burbank, CA 91504, USA",34.1893796,-118.3196162
1166,2,Rustic Canyon Wine Bar,3103937050,"1119 Wilshire Blvd, Santa Monica, CA 90401, USA",34.0250795,-118.4913174
1167,2,Ruth's Chris Steak House,3108598744,"224 S Beverly Dr, Beverly Hills, CA 90212, USA",34.064029,-118.398768
1168,2,Saddle Peak Lodge,8182223888,"419 Cold Canyon Rd, Calabasas, CA 91302, USA",34.0782008,-118.6931393
1169,2,Gravina,3104570711,"28925 Pacific Coast Hwy, Malibu, CA 90265, USA",34.0218524,-118.8022279
1170,2,Santa Monica Seafood,3103935244,"1000 Wilshire Blvd, Santa Monica, CA 90401, USA",34.0237244,-118.4923713
1171,2,Santoro's Submarine Sandwich,8188488888,"1423 W Burbank Blvd, Burbank, CA 91506, USA",34.1823828,-118.3280053
1172,2,Saraya Thai Cuisine,8188461244,"1439 W Olive Ave, Burbank, CA 91506, USA",34.169476,-118.321529
1173,2,South Beverly Grill,3105500242,"122 S Beverly Dr, Beverly Hills, CA 90212, USA",34.066115,-118.3987651
1174,2,Spago,3103850880,"176 N Canon Dr, Beverly Hills, CA 90210, USA",34.0676932,-118.3975176
1175,2,Spice Affair,3104006800,"50 N La Cienega Blvd #120, Beverly Hills, CA 90211, USA",34.0665408,-118.3760065
1176,2,Sprinkles Cupcakes,3102748765,"4434 N Broadway, Knoxville, TN 37917, USA",36.0131801,-83.9221305
1177,2,Spruzzo Restaurant & Bar,3104578282,"29575 Pacific Coast Hwy, Malibu, CA 90265, USA",34.0168011,-118.8189524
1178,2,Starbucks,3103171436,"23755 W Malibu Rd, Malibu, CA 90265, USA",34.034238,-118.693564
1179,2,Starbucks,3103174515,"3900 Cross Creek Rd, Malibu, CA 90265, USA",34.0351625,-118.6850908
1180,2,Starbucks,3105894908,"30765 CA-1, Malibu, CA 90265, USA",34.031169,-118.843079
1181,2,Stella Barra Pizzeria,3103969250,"2000 Main St, Santa Monica, CA 90405, USA",34.0066943,-118.4887008
1182,2,Subway,3104560565,"23705 W, Malibu Rd, Malibu, CA 90265, USA",34.033978,-118.6916001
1183,2,SUGARFISH by sushi nozawa,3103933338,"1345 2nd St, Santa Monica, CA 90401, USA",34.0153935,-118.4972314
1184,2,SUGARFISH by sushi nozawa,3102766900,"212 N Canon Dr, Beverly Hills, CA 90210, USA",34.0682629,-118.3982682
1185,2,Sunlife Organics,3104576161,"29169 Heathercliff Rd #110, Malibu, CA 90265, USA",34.0214743,-118.8095933
1186,2,Sushi Dake,8185587443,"1722 W Verdugo Ave, Burbank, CA 91506, USA",34.1673156,-118.3238535
1187,2,Swingers,3103939793,"802 Broadway, Santa Monica, CA 90401, USA",34.0181838,-118.489483
1188,2,Tacos Por Favor,3103925768,"1408 Olympic Blvd, Santa Monica, CA 90404, USA",34.0196705,-118.4802497
1189,2,Tagine Beverly Hills,3103607535,"132 Robertson Boulevard, Beverly Hills, CA 90211, USA",34.0677568,-118.3835818
1190,2,Tallyrand,8188469904,"1700 W Olive Ave, Burbank, CA 91506, USA",34.1668047,-118.322989
1191,2,Taverna Tony,3103179667,"23410 Civic Center Way, Malibu, CA 90265, USA",34.036602,-118.685767
1192,2,Wokcano,8185242288,"150 S San Fernando Blvd Suite #20, Burbank, CA 91502, USA",34.1804263,-118.307815
1193,2,The Belvedere,3109752736,"9882 S Santa Monica Blvd, Beverly Hills, CA 90212, USA",34.065725,-118.410688
1194,2,Blvd.,3103853901,"9500 Wilshire Blvd, Beverly Hills, CA 90212, USA",34.0666523,-118.4006555
1195,2,The Cheesecake Factory,3102787270,"364 N Beverly Dr, Beverly Hills, CA 90210, USA",34.0698712,-118.4014686
1196,2,Coffee Bean & Tea Leaf,3104565771,"3835 Crosscreek #7, Malibu, CA 90265, USA",34.035688,-118.686347
1197,2,The Counter,3103998383,"2901 Ocean Park Blvd Ste 102, Santa Monica, CA 90405, USA",34.0200047,-118.4547004
1198,2,Country Kitchen the,3104568708,"21239 CA-1, Malibu, CA 90265, USA",34.0374085,-118.6376668
1199,2,The Farm of Beverly Hills,3102735578,"439 N Beverly Dr, Beverly Hills, CA 90210, USA",34.070563,-118.402899
1200,2,The Galley Restaurant,3104521934,"2442 Main St, Santa Monica, CA 90405, USA",34.0033382,-118.485207
1201,2,The Grill On The Alley,3102760615,"9560 Dayton Way, Beverly Hills, CA 90210, USA",34.067281,-118.401928
1202,2,Buddha's Belly,3104582500,"205 Broadway, Santa Monica, CA 90401, USA",34.0138334,-118.4954805
1203,2,The Lobster,3104589294,"1602 Ocean Ave, Santa Monica, CA 90401, USA",34.0110607,-118.4950252
1204,2,The Misfit Restaurant + Bar,3106569800,"225 Santa Monica Blvd, Santa Monica, CA 90401, USA",34.0154415,-118.4966681
1205,2,The Nosh of Beverly Hills,3102713730,"9689 Santa Monica Blvd, Beverly Hills, CA 90210, USA",34.0687633,-118.40734
1206,2,Polo Lounge,3108872777,"9641 Sunset Blvd, Beverly Hills, CA 90210, USA",34.0817957,-118.4133946
1207,2,The Smoke House Restaurant,8188453731,"4016, 4420 Lakeside Dr, Burbank, CA 91505, USA",34.1454638,-118.3412999
1208,2,The Stinking Rose,3106527673,"55 N La Cienega Blvd, Beverly Hills, CA 90211, USA",34.0667417,-118.3766291
1209,2,The Sunset,3105891007,"6800 Westward Beach Rd, Malibu, CA 90265, USA",34.0111579,-118.8166464
1210,2,Tra di Noi,3104560169,"3835 Cross Creek Rd #8A, Malibu, CA 90265, USA",34.0357975,-118.6863831
1211,2,Trastevere,3103191985,"1310, 1360 3rd Street Promenade, Santa Monica, CA 90401, USA",34.0156495,-118.4965144
1212,2,Trattoria Amici,3108580271,"469 N Doheny Dr, Beverly Hills, CA 90210, USA",34.080258,-118.390128
1213,2,True Food Kitchen,3105938300,"395 Santa Monica Place Ste 172, Santa Monica, CA 90401, USA",34.0129558,-118.4944479
1214,2,Umami Burger,3104511300,"525 Broadway, Santa Monica, CA 90401, USA",34.0167418,-118.4925093
1215,2,Upper West,3105861111,"3321 W Pico Blvd, Santa Monica, CA 90405, USA",34.027299,-118.4550128
1216,2,Urasawa,3102478939,"218 N Rodeo Dr, Beverly Hills, CA 90210, USA",34.0674249,-118.4006047
1217,2,Urban Fresh,3102754440,"9679 Wilshire Blvd, Beverly Hills, CA 90212, USA",34.0672969,-118.4051097
1218,2,Urth Caffé,3103147040,"2327 Main St, Santa Monica, CA 90405, USA",34.004361,-118.485779
1219,2,Urth Caffé-Beverly Hills,3102059311,"267 S Beverly Dr, Beverly Hills, CA 90212, USA",34.062645,-118.399414
1220,2,V's Restaurant,3104563828,"22821 Pacific Coast Hwy, Malibu, CA 90265, USA",34.0391841,-118.6729012
1221,2,Via Alloro,3102752900,"301 N Canon Dr, Beverly Hills, CA 90210, USA",34.0692363,-118.3997376
1222,2,Via Veneto,3103991843,"3009 Main St, Santa Monica, CA 90405, USA",33.9984053,-118.479798
1223,2,Villa Blanca Restaurant,3108597600,"9601 Brighton Way, Beverly Hills, CA 90210, USA",34.0685405,-118.4042242
1224,2,Oliverio,3104077791,"9400 W Olympic Blvd, Beverly Hills, CA 90212, USA",34.059129,-118.3971728
1225,2,Wild Carvery,8188597233,"150 E Olive Ave #115, Burbank, CA 91502, USA",34.180654,-118.308667
1226,2,Wolfgang's Steakhouse By Wolfgang Zwiener,3103850640,"445 N Canon Dr, Beverly Hills, CA 90210, USA",34.0713041,-118.4017631
1227,2,Wood Ranch BBQ & Grill,8185978900,"Whizin Market Square, 5050 Cornell Rd, Agoura Hills, CA 91301, USA",34.14471,-118.755349
1228,2,Ye Olde King's Head,3104511402,"116 Santa Monica Blvd, Santa Monica, CA 90401, USA",34.014482,-118.497251
1229,2,Yummy Cupcakes,8185581080,"2918 W Magnolia Blvd, Burbank, CA 91505, USA",34.170163,-118.339423
1230,3,12 Chairs,2122548640,"56 Macdougal St # B, New York, NY 10012, USA",40.7274903,-74.0023135
1231,3,15 East,2126470015,"15 E 15th St, New York, NY 10003, USA",40.7364067,-73.9921886
1232,3,181 Cabrini,2129232233,"854 W 181st St, New York, NY 10033, USA",40.8512412,-73.9401589
1233,3,21 Club,2125827200,"21 W 52nd St, New York, NY 10019, USA",40.760533,-73.977397
1234,3,Three Guys Restaurant,2123483800,"49 E 96th St, New York, NY 10128, USA",40.7873389,-73.953919
1235,3,5 Napkin Burger,2123334488,"2315 Broadway, New York, NY 10024, USA",40.7870761,-73.9779261
1236,3,5 Napkin Burger,2127572277,"630 9th Ave, New York, NY 10036, USA",40.76018,-73.9910951
1237,3,Dough,2122436844,"14 W 19th St, New York, NY 10011, USA",40.7393367,-73.9924098
1238,3,A Salt & Battery Fish & Chips,2126912713,"112 Greenwich Ave, New York, NY 10011, USA",40.7384022,-74.0019757
1239,3,Katz's Delicatessen,2122542246,"1 Dekalb Ave, Brooklyn, NY 11201, USA",40.6912827,-73.9828284
1240,3,A.O.C.,2126759463,"314 Bleecker St, New York, NY 10014, USA",40.7327893,-74.0040534
1241,3,Anejo,2129206270,"301 Church St, New York, NY 10013, USA",40.7192409,-74.0042358
1242,3,ABC Cocina,2126772233,"38 E 19th St, New York, NY 10003, USA",40.7379868,-73.9892758
1243,3,ABC Kitchen,2124755829,"35 E 18th St, New York, NY 10003, USA",40.7377416,-73.9896147
1244,3,Acqua,2123494433,"21 Peck Slip, New York, NY 10038, USA",40.7082596,-74.0016198
1245,3,Afghan Kebab House,2123071612,"764 9th Ave, New York, NY 10019, USA",40.76416,-73.988087
1246,3,ALDEA,2126757223,"31 W 17th St, New York, NY 10011, USA",40.7387554,-73.993779
1247,3,Alice's Tea Cup Chapter I,2127993006,"102 W 73rd St, New York, NY 10023, USA",40.778041,-73.978683
1248,3,Craftbar,2124614300,"10 Theatre Alley, New York, NY 10038, USA",40.7113931,-74.0068569
1249,3,Almond,2122287557,"12 E 22nd St, New York, NY 10010, USA",40.740081,-73.9887509
1250,3,Alta,2125057777,"64 W 10th St, New York, NY 10011, USA",40.7344108,-73.9982001
1251,3,American Cut Steakhouse Tribeca,2122264736,"363 Greenwich St, New York, NY 10013, USA",40.7190959,-74.009992
1252,3,Amish Market Tribeca,2126083863,"53 Park Pl, New York, NY 10007, USA",40.7138978,-74.0103986
1253,3,Anchor Winebar,2122343084,"3508 Broadway, New York, NY 10031, USA",40.82526,-73.950946
1254,3,Angel's Share,2127775415,"8 Stuyvesant St, New York, NY 10003, USA",40.7297713,-73.9891612
1255,3,Antica Ristorante,2124803880,"8 Stone St, New York, NY 10004, USA",40.7038611,-74.0123307
1256,3,Antika Family Style Pizzeria,2127819100,"3924 Broadway, New York, NY 10032, USA",40.8386754,-73.9412107
1257,3,Antique Garage,2122191019,"41 Mercer St, New York, NY 10013, USA",40.7215207,-74.0014298
1258,3,AOA Bar and Grill,2129251600,"35 6th Ave, New York, NY 10013, USA",40.720721,-74.0054885
1259,3,Apothéke,2124060400,"9 Doyers St, New York, NY 10013, USA",40.7144183,-73.9981718
1260,3,K Rico Steakhouse,2127579393,"200 Central Park S # 104, New York, NY 10019, USA",40.7667998,-73.9796268
1261,3,Aquagrill,2122740505,"210 Spring St, New York, NY 10012, USA",40.7253089,-74.0038433
1262,3,Aqua Marina Restaurant,2129280070,"4060 Broadway, New York, NY 10032, USA",40.8433196,-73.9388948
1263,3,Aquavit,2123077311,"65 E 55th St, New York, NY 10022, USA",40.7608582,-73.9720839
1264,3,Ardesia,2122479191,"510 W 52nd St, New York, NY 10019, USA",40.7660382,-73.9918274
1265,3,Ariana Afghan Restaurant,2122622323,"787 9th Ave, New York, NY 10019, USA",40.7651238,-73.9880642
1266,3,Arriba Arriba!,2124890810,"762 9th Ave, New York, NY 10019, USA",40.7641468,-73.9882751
1267,3,Arte Cafe,2125017014,"106 W 73rd St, New York, NY 10023, USA",40.7781026,-73.9788477
1268,3,Artichoke Basille's Pizza,2122282004,"321 E 14th St, New York, NY 10003, USA",40.7321384,-73.983877
1269,3,Artichoke Basille's Pizza,2127929200,"114 10th Ave, New York, NY 10011, USA",40.7440813,-74.0065978
1270,3,Arturo's,2126773820,"106 W Houston St, New York, NY 10012, USA",40.727391,-74.000397
1271,3,Asiate,2128058881,"80 Columbus Cir, New York, NY 10023, USA",40.7688396,-73.9830036
1272,3,Atera,2122261444,"77 Worth St, New York, NY 10013, USA",40.7169003,-74.0055631
1273,3,Bâtard,2122192777,"239 W Broadway, New York, NY 10013, USA",40.7195598,-74.0057489
1274,3,Billie's Black,2122802248,"271 W 119th St, New York, NY 10026, USA",40.806208,-73.9532758
1275,3,Babbo,2127770303,"110 Waverly Pl, New York, NY 10011, USA",40.732296,-73.9992785
1276,3,Bann,2125824446,"350 W 50th St, New York, NY 10019, USA",40.762877,-73.987973
1277,3,Barney Greengrass,2127244707,"541 Amsterdam Ave, New York, NY 10024, USA",40.7879674,-73.9745726
1278,3,Basta Pasta,2123660888,"37 W 17th St, New York, NY 10011, USA",40.7388459,-73.9939961
1279,3,Battery Gardens,2128095508,"1 Battery Pl, New York, NY 10004, USA",40.7014409,-74.0151395
1280,3,Beard Papa's,2127993770,"2167 Broadway, New York, NY 10024, USA",40.7821545,-73.9812436
1281,3,Beauty & Essex,2126140146,"146 Essex St, New York, NY 10002, USA",40.720429,-73.9868984
1282,3,Becco,2123977597,"355 W 46th St, New York, NY 10036, USA",40.760804,-73.9898324
1283,3,Becketts Bar & Grill,2122691001,"81 Pearl St, New York, NY 10004, USA",40.704129,-74.010336
1284,3,Benares,2127664900,"45 Murray Street, New York, NY 10007, USA",40.7141495,-74.0092085
1285,3,Bennie's Thai Cafe,2125878930,"88 Fulton St, New York, NY 10038, USA",40.7091007,-74.0058364
1286,3,Bento Sushi & Noodles,2124378744,"173 Broadway, New York, NY 10007, USA",40.7100042,-74.0101588
1287,3,Berimbau,2122422606,"43 Carmine St, New York, NY 10014, USA",40.730086,-74.003652
1288,3,Bettola,2127871660,"412 Amsterdam Ave, New York, NY 10024, USA",40.78373,-73.9782929
1289,3,Bhatti Indian Grill,2126834228,"100 Lexington Ave, New York, NY 10010, USA",40.7421944,-73.9829829
1290,3,Big Daddy's,2124771500,"239 Park Ave S, New York, NY 10003, USA",40.7379388,-73.9878026
1291,3,Big Gay Ice Cream Shop,2125339333,"125 E 7th St, New York, NY 10009, USA",40.7263797,-73.9841115
1292,3,Bill's Bar & Burger,2128943800,"85 West St, New York, NY 10006, USA",40.709363,-74.0141805
1293,3,Billy's Bakery,2126479956,"184 9th Ave, New York, NY 10011, USA",40.7453393,-74.0019174
1294,3,Bin No. 220,2123749463,"220 Front St, New York, NY 10038, USA",40.707559,-74.0024003
1295,3,BINY,2123345490,"8 Thompson St, New York, NY 10013, USA",40.7219772,-74.004967
1296,3,Pier A,2127850153,"2nd floor, Pier A Harbor House, 22 Battery Place, New York, NY 10004, USA",40.7044542,-74.0173461
1297,3,Bleecker Street Pizza,2129244466,"69 7th Ave S, New York, NY 10014, USA",40.7321888,-74.0033937
1298,3,Blind Tiger,2124624682,"281 Bleecker St, New York, NY 10014, USA",40.7318633,-74.0032367
1299,3,Blossom,2126271144,"187 9th Ave, New York, NY 10011, USA",40.7455247,-74.0023575
1300,3,Blue Hill,2125391776,"75 Washington Pl, New York, NY 10011, USA",40.7320465,-73.9996685
1301,3,Blue Ribbon Brasserie,2122740404,"97 Sullivan St, New York, NY 10012, USA",40.7254995,-74.0030627
1302,3,Blue Ribbon Bakery,2123370404,"84 William St, New York, NY 10038, USA",40.7080047,-74.0077256
1303,3,Blue Ribbon Sushi,2123430404,"119 Sullivan St, New York, NY 10012, USA",40.726092,-74.0024082
1304,3,Blue Smoke,2128892005,"255 Vesey St, New York, NY 10282, USA",40.7146267,-74.0153591
1305,3,Bobby Van's Steakhouse,2123448463,"25 Broad St, New York, NY 10004, USA",40.7061417,-74.0110439
1306,3,Bocca di Bacco (Hell's Kitchen - 54th St.),2122658828,"828 9th Ave A, New York, NY 10019, USA",40.7660759,-73.9866871
1307,3,Bombay's Indian Restaurant,2127422222,"60 Pearl St, New York, NY 10004, USA",40.703419,-74.011077
1308,3,Boqueria,2122554160,"53 W 19th St, New York, NY 10011, USA",40.740279,-73.9937306
1309,3,Boucherie Union Square,2123530200,"225 Park Ave S, New York, NY 10003, USA",40.7372552,-73.9882246
1310,3,Bouchon Bakery & Cafe,2128239366,"10 Columbus Cir, New York, NY 10019, USA",40.7685103,-73.9829204
1311,3,Brandy Library,2122265545,"25 N Moore St, New York, NY 10013, USA",40.7199174,-74.0073046
1312,3,Breads Bakery,2126332253,"18 E 16th St, New York, NY 10003, USA",40.7366013,-73.9917951
1313,3,Brgr,2124887500,"287 7th Ave, New York, NY 10001, USA",40.7461487,-73.9939164
1314,3,Brooklyn Bagel & Coffee Company,2129242824,"286 8th Ave, New York, NY 10001, USA",40.746177,-73.99764
1315,3,Bryant Park Grill,2128406500,"25 W 40th St, New York, NY 10018, USA",40.7531994,-73.9829575
1316,3,Buceo 95,2126627010,"201 W 95th St, New York, NY 10025, USA",40.7936043,-73.9710681
1317,3,Burger & Barrel,2123347320,"25 W Houston St, New York, NY 10012, USA",40.7256816,-73.9979265
1318,3,Burger Burger,2122699100,"42 Stone St, New York, NY 10004, USA",40.7041418,-74.0105656
1319,3,Burrito Box,2124896889,"885 9th Ave, New York, NY 10019, USA",40.7683048,-73.985698
1320,3,Butter Lane Bakery,2126772880,"123 E 7th St, New York, NY 10009, USA",40.7264752,-73.9841435
1321,3,Buvette,2122553590,"42 Grove St, New York, NY 10014, USA",40.7327005,-74.0043166
1322,3,Sweets by CHLOE.,2122908000,"185 Bleecker St, New York, NY 10012, USA",40.7292552,-74.0009386
1323,3,Byblos Restaurant,2126870808,"80 Madison Ave, New York, NY 10016, USA",40.7442734,-73.9857812
1324,3,Cafe China,2122132810,"13 E 37th St, New York, NY 10016, USA",40.7500611,-73.9821584
1325,3,Café Frida,2127122929,"368 Columbus Ave, New York, NY 10024, USA",40.780974,-73.976465
1326,3,Café Grumpy,2122555511,"224 W 20th St, New York, NY 10011, USA",40.7426,-73.9983977
1327,3,Café Habana,2126252001,"17 Prince St, New York, NY 10012, USA",40.722933,-73.994193
1328,3,Café Amrita,2122220683,"301 W 110th St, New York, NY 10026, USA",40.8010044,-73.9587712
1329,3,cafe bari soho,2124314350,"276 Canal St, New York, NY 10013, USA",40.7189965,-74.0018072
1330,3,Cafe Cluny,2122556900,"284 W 12th St, New York, NY 10014, USA",40.7374114,-74.0039633
1331,3,Cafe Du Soleil,2123165000,"2723 Broadway, New York, NY 10025, USA",40.8000562,-73.9684479
1332,3,Café Gitane,2123349552,"242 Mott St, New York, NY 10012, USA",40.7231237,-73.9947502
1333,3,Café Lalo,2124966031,"201 W 83rd St, New York, NY 10024, USA",40.7859812,-73.9767266
1334,3,Cafe Luxembourg,2128737411,"200 W 70th St, New York, NY 10023, USA",40.777425,-73.9831099
1335,3,Café Mogador,2126772226,"101 St Marks Pl # 1, New York, NY 10009, USA",40.7273325,-73.9844233
1336,3,Café Select,2129259322,"212 Lafayette St, New York, NY 10012, USA",40.7218433,-73.9979534
1337,3,Cafeteria,2124141717,"119 7th Ave, New York, NY 10010, USA",40.7405304,-73.9979937
1338,3,Caliente Cab Co.,2122438517,"61 7th Ave S, New York, NY 10014, USA",40.7318202,-74.003548
1339,3,Calle Ocho,2128735025,"45 W 81st St, New York, NY 10024, USA",40.7830649,-73.9736712
1340,3,Capizzi,2126956900,"547 9th Ave, New York, NY 10018, USA",40.7574414,-73.9936265
1341,3,Capri Bakery,2124101876,"186 E 116th St, New York, NY 10029, USA",40.7979864,-73.9405047
1342,3,Cara Mia,2122626767,"693 9th Ave, New York, NY 10036, USA",40.7621308,-73.9902706
1343,3,Caracas Arepa Bar,2125292314,"91 E 7th St, New York, NY 10009, USA",40.7269655,-73.9854223
